image_id,model,age,face_confidence,gender,gender_confidence,race,race_confidence
12191,DeepFace,30-39,0.91,Male,99.64778,Indian,61.467785
12192,DeepFace,40-49,0.95,Male,91.37549,Asian,99.30854
12193,DeepFace,30-39,0.0,Male,65.800385,White,73.14901
12194,DeepFace,30-39,0.0,Male,99.88433,White,46.81695
12195,DeepFace,30-39,0.96,Male,78.062386,Asian,97.01027
12196,DeepFace,30-39,0.96,Male,99.11987,White,30.564913
12197,DeepFace,40-49,0.92,Female,99.99144,Latino_Hispanic,33.158203
12198,DeepFace,20-29,0.95,Male,99.744934,Indian,96.00175
12199,DeepFace,30-39,0.0,Female,83.78126,Asian,75.11493
122,DeepFace,30-39,0.0,Male,79.56657,Asian,42.46413
1220,DeepFace,30-39,0.9,Male,99.7604,Asian,94.452446
12200,DeepFace,40-49,0.95,Male,93.183044,Asian,24.194569
12201,DeepFace,30-39,0.0,Male,91.68751,White,65.77146
12202,DeepFace,30-39,0.96,Male,99.46304,Indian,43.318516
12203,DeepFace,20-29,0.96,Male,97.247025,Asian,59.916874
12204,DeepFace,30-39,0.0,Male,62.21199,Asian,27.951956
12205,DeepFace,20-29,0.97,Male,99.253006,Black,53.294594
12206,DeepFace,40-49,0.93,Male,99.99979,Black,98.584755
12207,DeepFace,30-39,0.96,Male,99.99388,Latino_Hispanic,31.687847
12208,DeepFace,30-39,0.95,Male,78.60784,Black,29.836615
12209,DeepFace,40-49,0.0,Female,66.392494,White,63.972153
1221,DeepFace,20-29,0.0,Male,93.40548,Asian,51.465332
12210,DeepFace,20-29,0.91,Male,95.67645,Indian,25.255892
12211,DeepFace,30-39,0.0,Male,95.63909,Black,79.91705
12212,DeepFace,30-39,0.92,Male,97.98016,Asian,99.76851
12213,DeepFace,20-29,0.96,Male,99.8008,Latino_Hispanic,42.831593
12214,DeepFace,20-29,0.0,Male,82.245445,Asian,73.861145
12215,DeepFace,30-39,0.93,Male,94.89012,Asian,88.55956
12216,DeepFace,20-29,0.92,Male,98.51855,Asian,99.91296
12217,DeepFace,20-29,0.97,Male,88.21156,White,86.54592
12218,DeepFace,30-39,0.93,Male,96.876595,Asian,45.13002
12219,DeepFace,30-39,0.97,Male,56.67535,Asian,55.714462
1222,DeepFace,30-39,0.0,Male,99.886856,Asian,75.29942
12220,DeepFace,30-39,0.98,Male,98.26839,Black,76.92461
12221,DeepFace,30-39,0.0,Male,88.41126,White,34.078335
12222,DeepFace,20-29,0.0,Female,72.930214,White,34.28253
12223,DeepFace,20-29,0.93,Male,99.68041,Latino_Hispanic,39.887383
12224,DeepFace,20-29,0.97,Male,99.60019,Latino_Hispanic,28.1109
12225,DeepFace,30-39,0.0,Male,99.98479,White,97.681335
12226,DeepFace,20-29,0.0,Male,57.186127,Asian,81.52962
12227,DeepFace,20-29,0.96,Male,99.59318,Black,99.985146
12228,DeepFace,30-39,0.9,Male,99.98336,Indian,36.564426
12229,DeepFace,40-49,0.93,Male,90.04749,Asian,87.09242
1223,DeepFace,20-29,0.95,Male,98.20937,Asian,63.67774
12230,DeepFace,30-39,0.92,Male,87.56412,Asian,93.564896
12231,DeepFace,40-49,0.98,Male,99.01832,Black,34.238586
12232,DeepFace,30-39,0.0,Male,58.5486,Asian,28.497915
12233,DeepFace,20-29,0.0,Male,82.313225,White,52.256233
12234,DeepFace,30-39,0.0,Male,77.84902,White,21.691734
12235,DeepFace,30-39,0.96,Male,86.065834,Asian,99.48661
12236,DeepFace,30-39,0.94,Male,90.019226,Latino_Hispanic,21.749653
12237,DeepFace,30-39,0.0,Female,82.69094,White,40.470592
12238,DeepFace,30-39,0.97,Male,99.17584,Black,49.543453
12239,DeepFace,30-39,0.95,Female,99.31509,Middle Eastern,50.942413
1224,DeepFace,30-39,0.93,Male,99.96707,White,30.407942
12240,DeepFace,30-39,0.91,Male,99.99207,Middle Eastern,54.032967
12241,DeepFace,30-39,0.0,Male,99.91484,Middle Eastern,36.870506
12242,DeepFace,30-39,0.93,Male,99.99296,Asian,99.99999
12243,DeepFace,30-39,0.0,Male,98.30041,Black,73.26832
12244,DeepFace,30-39,0.95,Male,99.145874,Asian,47.286476
12245,DeepFace,30-39,0.0,Female,84.835464,White,54.68314
12246,DeepFace,40-49,0.0,Female,63.038902,Asian,51.863945
12247,DeepFace,20-29,0.0,Female,56.08405,White,47.836823
12248,DeepFace,30-39,0.95,Male,59.168118,Latino_Hispanic,31.07183
12249,DeepFace,20-29,0.0,Female,80.303116,Latino_Hispanic,34.097378
1225,DeepFace,30-39,0.94,Female,97.89908,White,96.26894
12250,DeepFace,20-29,0.0,Male,78.06299,Black,68.10888
12251,DeepFace,20-29,0.89,Male,97.71823,Latino_Hispanic,33.096706
12252,DeepFace,30-39,0.94,Male,99.727196,Asian,99.91566
12253,DeepFace,30-39,0.93,Male,99.9912,Asian,97.04177
12254,DeepFace,30-39,0.0,Male,98.4418,Asian,28.254759
12255,DeepFace,30-39,0.97,Male,83.61242,Asian,54.50873
12256,DeepFace,30-39,0.94,Male,99.197716,Black,99.999985
12257,DeepFace,40-49,0.0,Male,97.29018,Black,99.48091
12258,DeepFace,40-49,0.0,Male,99.60511,White,35.698353
12259,DeepFace,40-49,0.0,Male,89.78112,White,67.05741
1226,DeepFace,20-29,0.0,Male,98.641136,Black,52.230625
12260,DeepFace,20-29,0.92,Male,99.54555,Black,100.0
12261,DeepFace,20-29,0.95,Male,99.52561,Latino_Hispanic,33.0566
12262,DeepFace,20-29,0.93,Male,53.68687,White,40.201782
12263,DeepFace,30-39,0.96,Female,78.88389,Asian,46.55692
12264,DeepFace,20-29,0.98,Male,99.097206,Middle Eastern,37.134487
12265,DeepFace,30-39,0.0,Male,77.32965,Asian,71.05362
12266,DeepFace,30-39,0.9,Male,98.542656,Indian,97.301865
12267,DeepFace,30-39,0.95,Male,94.01673,White,50.162537
12268,DeepFace,20-29,0.96,Male,99.919815,Black,98.62585
12269,DeepFace,20-29,0.0,Male,84.820045,Black,76.75303
1227,DeepFace,40-49,0.94,Female,98.043,Latino_Hispanic,42.14301
12270,DeepFace,20-29,0.0,Male,99.53748,White,99.59086
12271,DeepFace,20-29,0.95,Male,99.99937,Middle Eastern,49.757286
12272,DeepFace,50-59,0.93,Male,98.10026,Asian,99.37994
12273,DeepFace,30-39,0.94,Female,70.09413,White,61.029644
12274,DeepFace,40-49,0.93,Male,99.96432,Latino_Hispanic,44.31989
12275,DeepFace,20-29,0.93,Female,99.19106,White,39.0343
12276,DeepFace,20-29,0.0,Male,98.63148,Middle Eastern,65.757034
12277,DeepFace,20-29,0.92,Male,99.999275,White,90.38952
12278,DeepFace,20-29,0.0,Male,91.62765,Middle Eastern,53.573948
12279,DeepFace,20-29,0.0,Male,88.08445,White,24.470413
1228,DeepFace,30-39,0.91,Female,52.64632,White,26.135056
12280,DeepFace,40-49,0.95,Female,89.47554,Middle Eastern,38.07676
12281,DeepFace,30-39,0.93,Female,99.99657,White,52.90679
12282,DeepFace,20-29,0.0,Male,91.07415,Asian,41.82961
12283,DeepFace,20-29,0.92,Female,74.367294,Asian,87.006485
12284,DeepFace,40-49,0.93,Male,97.44422,White,94.928635
12285,DeepFace,30-39,0.94,Male,93.89595,White,41.906273
12286,DeepFace,20-29,0.0,Female,72.75558,Asian,52.18279
12287,DeepFace,30-39,0.96,Male,82.831566,Latino_Hispanic,29.76565
12288,DeepFace,20-29,0.0,Female,72.96485,White,30.848661
12289,DeepFace,40-49,0.92,Male,100.0,Middle Eastern,97.916985
1229,DeepFace,40-49,0.0,Male,97.884346,Indian,74.333725
12290,DeepFace,30-39,0.96,Male,95.134705,Latino_Hispanic,33.853294
12291,DeepFace,20-29,0.0,Male,84.906784,Asian,39.08515
12292,DeepFace,30-39,0.95,Female,61.869537,Indian,59.983047
12293,DeepFace,30-39,0.0,Male,89.86008,White,55.78074
12294,DeepFace,20-29,0.93,Male,99.498055,Asian,99.61761
12295,DeepFace,40-49,0.95,Male,98.94005,White,47.396587
12296,DeepFace,20-29,0.93,Male,96.91366,Asian,98.18325
12297,DeepFace,20-29,0.94,Male,85.856834,White,98.21907
12298,DeepFace,30-39,0.94,Male,97.3027,Asian,34.743767
12299,DeepFace,20-29,0.97,Male,99.892685,Asian,69.58943
123,DeepFace,20-29,0.0,Female,74.73046,Black,99.98576
1230,DeepFace,30-39,0.0,Male,90.96264,Asian,99.99988
12300,DeepFace,30-39,0.0,Male,98.67108,White,32.44176
12301,DeepFace,30-39,0.98,Male,97.44809,White,98.94632
12302,DeepFace,30-39,0.95,Male,99.81725,Asian,82.18336
12303,DeepFace,30-39,0.0,Male,98.696335,Indian,97.762115
12304,DeepFace,30-39,0.95,Male,74.46372,Latino_Hispanic,36.276646
12305,DeepFace,30-39,0.96,Female,55.3815,Latino_Hispanic,23.438997
12306,DeepFace,30-39,0.95,Male,81.66058,Black,85.996864
12307,DeepFace,20-29,0.0,Male,99.85514,Indian,50.969845
12308,DeepFace,20-29,0.0,Male,93.57652,White,30.815641
12309,DeepFace,30-39,0.93,Male,99.20292,Latino_Hispanic,28.78101
1231,DeepFace,20-29,0.93,Female,58.654152,Asian,33.173737
12310,DeepFace,20-29,0.93,Male,99.99868,Black,100.0
12311,DeepFace,30-39,0.97,Male,98.07994,Indian,42.457912
12312,DeepFace,30-39,0.93,Female,65.06,Middle Eastern,34.858845
12313,DeepFace,30-39,0.93,Male,74.915276,White,92.49337
12314,DeepFace,30-39,0.93,Male,54.801018,Asian,99.73004
12315,DeepFace,20-29,0.91,Male,99.99322,Indian,38.868603
12316,DeepFace,30-39,0.96,Male,98.35419,Black,99.985115
12317,DeepFace,30-39,0.0,Male,97.3993,White,70.15806
12318,DeepFace,30-39,0.9,Male,98.40607,Latino_Hispanic,24.333286
12319,DeepFace,30-39,0.93,Male,79.28637,Asian,45.727676
1232,DeepFace,40-49,0.97,Male,99.84414,Middle Eastern,72.761246
12320,DeepFace,30-39,0.0,Male,57.404865,Asian,99.96636
12321,DeepFace,30-39,0.96,Male,95.294914,Black,82.90079
12322,DeepFace,20-29,0.0,Male,54.192455,White,67.8849
12323,DeepFace,20-29,0.93,Male,99.86468,White,92.00134
12324,DeepFace,20-29,0.94,Male,98.95886,Asian,84.48631
12325,DeepFace,20-29,0.96,Male,92.015884,Asian,21.508707
12326,DeepFace,30-39,0.0,Male,94.95305,Asian,39.16445
12327,DeepFace,30-39,0.0,Male,97.66137,Latino_Hispanic,24.81535
12328,DeepFace,20-29,0.95,Male,95.68286,White,92.455894
12329,DeepFace,30-39,0.93,Female,92.81974,White,34.765736
1233,DeepFace,20-29,0.93,Male,99.89754,Asian,37.30824
12330,DeepFace,30-39,0.0,Male,99.1946,Asian,30.83302
12331,DeepFace,20-29,0.96,Male,79.59862,Latino_Hispanic,47.9929
12332,DeepFace,30-39,0.89,Female,96.47596,White,43.28165
12333,DeepFace,30-39,0.92,Female,63.84074,White,73.83798
12334,DeepFace,40-49,0.92,Male,97.887215,Middle Eastern,31.70629
12335,DeepFace,20-29,0.94,Male,97.31513,Asian,99.97096
12336,DeepFace,40-49,0.91,Male,99.51508,Middle Eastern,33.31773
12337,DeepFace,30-39,0.9,Male,99.866,Indian,62.008457
12338,DeepFace,10-19,0.95,Female,93.79231,Middle Eastern,99.99178
12339,DeepFace,30-39,0.95,Male,97.98119,Asian,67.77939
1234,DeepFace,30-39,0.94,Male,99.99998,Latino_Hispanic,27.975225
12340,DeepFace,20-29,0.95,Male,99.58631,White,44.632866
12341,DeepFace,20-29,0.96,Male,83.172516,White,46.454765
12342,DeepFace,30-39,0.9,Male,81.7337,Asian,67.705666
12343,DeepFace,30-39,0.94,Female,72.99166,Asian,40.842464
12344,DeepFace,20-29,0.0,Female,88.52268,Asian,94.288994
12345,DeepFace,30-39,0.92,Female,86.76105,Asian,41.247784
12346,DeepFace,30-39,0.94,Male,99.639915,Indian,52.945477
12347,DeepFace,30-39,0.0,Female,83.50092,White,47.802086
12348,DeepFace,30-39,1.0,Female,57.40419,Middle Eastern,62.683674
12349,DeepFace,30-39,0.0,Male,83.68946,Asian,61.303764
1235,DeepFace,30-39,0.93,Male,99.9951,Middle Eastern,74.054924
12350,DeepFace,30-39,0.91,Female,97.270966,Latino_Hispanic,29.124727
12351,DeepFace,20-29,0.0,Male,78.01234,Latino_Hispanic,26.880016
12352,DeepFace,20-29,0.0,Male,61.47806,Asian,95.03122
12353,DeepFace,20-29,0.0,Female,74.66018,Asian,27.754524
12354,DeepFace,30-39,0.9,Male,98.9345,Middle Eastern,48.806835
12355,DeepFace,30-39,0.0,Male,94.47839,Indian,30.33878
12356,DeepFace,20-29,0.0,Male,95.77913,Indian,41.384922
12357,DeepFace,30-39,0.95,Male,84.185104,Asian,90.47532
12358,DeepFace,30-39,0.0,Female,55.868034,Black,99.7999
12359,DeepFace,30-39,0.89,Male,88.65063,Asian,99.31863
1236,DeepFace,20-29,0.91,Male,99.882904,Asian,99.997215
12360,DeepFace,30-39,0.92,Male,63.72048,White,36.30136
12361,DeepFace,40-49,0.95,Male,99.22025,Asian,46.677174
12362,DeepFace,20-29,0.95,Male,96.52638,White,46.085648
12363,DeepFace,20-29,0.95,Male,99.99998,Indian,47.70861
12364,DeepFace,20-29,0.91,Male,99.44793,Asian,76.19115
12365,DeepFace,30-39,0.0,Male,99.1449,Latino_Hispanic,34.557365
12366,DeepFace,30-39,0.91,Female,99.99947,White,44.355938
12367,DeepFace,30-39,0.97,Male,99.295876,White,40.428905
12368,DeepFace,40-49,0.99,Male,98.26654,Black,24.957203
12369,DeepFace,30-39,0.98,Male,98.71995,White,52.533215
1237,DeepFace,20-29,0.95,Male,99.99865,Middle Eastern,89.305725
12370,DeepFace,40-49,0.9,Male,98.74148,White,97.83774
12371,DeepFace,30-39,0.95,Female,76.23568,Middle Eastern,36.66801
12372,DeepFace,30-39,0.0,Male,91.78107,White,43.02078
12373,DeepFace,20-29,0.0,Male,91.12005,White,69.401924
12374,DeepFace,30-39,0.0,Male,96.85622,White,99.792816
12375,DeepFace,40-49,0.0,Male,99.864525,White,99.80255
12376,DeepFace,30-39,0.92,Female,96.92714,Latino_Hispanic,27.945133
12377,DeepFace,20-29,0.0,Male,90.95997,Asian,90.72392
12378,DeepFace,40-49,0.96,Male,99.9351,White,95.08215
12379,DeepFace,30-39,0.0,Male,82.75594,White,36.975967
1238,DeepFace,30-39,0.92,Male,95.33876,White,76.23432
12380,DeepFace,30-39,0.95,Female,82.06599,Asian,99.970474
12381,DeepFace,20-29,0.95,Female,98.915634,Asian,62.517803
12382,DeepFace,30-39,0.93,Male,82.25903,Asian,26.396444
12383,DeepFace,20-29,0.96,Male,79.312706,Asian,73.64317
12384,DeepFace,30-39,0.93,Male,99.997604,White,97.22518
12385,DeepFace,40-49,0.0,Male,98.082016,White,93.24326
12386,DeepFace,30-39,0.0,Male,99.31557,Black,99.45681
12387,DeepFace,20-29,0.0,Male,83.1594,Asian,35.49872
12388,DeepFace,30-39,0.92,Male,53.73883,White,47.08273
12389,DeepFace,30-39,0.0,Male,96.870964,White,62.341923
1239,DeepFace,30-39,0.94,Female,99.889755,Asian,37.56787
12390,DeepFace,30-39,0.95,Male,99.52339,Asian,69.16073
12391,DeepFace,30-39,0.0,Female,90.48796,Asian,71.2687
12392,DeepFace,20-29,0.94,Male,99.99865,White,41.532413
12393,DeepFace,30-39,0.0,Male,71.72676,Asian,72.4301
12394,DeepFace,30-39,0.95,Male,98.993706,Asian,99.892784
12395,DeepFace,30-39,0.0,Male,99.95454,Asian,43.9727
12396,DeepFace,20-29,0.93,Female,98.61133,White,97.142784
12397,DeepFace,30-39,0.94,Male,77.82215,Asian,29.958277
12398,DeepFace,20-29,0.0,Male,92.962036,White,62.264694
12399,DeepFace,30-39,0.9,Male,99.993195,Indian,56.43638
124,DeepFace,20-29,0.0,Male,95.981094,Indian,69.25012
1240,DeepFace,20-29,0.89,Male,92.26095,White,34.934467
12400,DeepFace,20-29,0.94,Male,99.99275,White,59.479523
12401,DeepFace,20-29,0.95,Male,89.013664,White,68.11449
12402,DeepFace,30-39,0.0,Male,96.01677,White,51.091118
12403,DeepFace,30-39,0.95,Male,99.42998,White,69.23385
12404,DeepFace,20-29,0.0,Male,67.40819,White,26.510231
12405,DeepFace,30-39,0.0,Male,90.640816,White,24.746649
12406,DeepFace,20-29,0.0,Male,99.47961,White,77.558235
12407,DeepFace,30-39,0.92,Male,99.95688,Latino_Hispanic,34.004368
12408,DeepFace,30-39,0.0,Male,83.13488,White,65.87313
12409,DeepFace,30-39,0.0,Male,81.77887,Asian,97.35642
1241,DeepFace,30-39,0.94,Female,83.18864,Asian,63.290092
12410,DeepFace,20-29,0.94,Male,99.92091,Middle Eastern,34.47036
12411,DeepFace,20-29,0.98,Male,97.09458,Asian,63.096737
12412,DeepFace,30-39,0.94,Male,99.92368,Asian,27.47092
12413,DeepFace,20-29,0.93,Male,99.79811,Asian,99.81328
12414,DeepFace,30-39,0.96,Female,68.29309,Middle Eastern,35.565956
12415,DeepFace,30-39,0.95,Male,98.753525,Black,36.928947
12416,DeepFace,20-29,0.92,Male,99.98155,Asian,44.50781
12417,DeepFace,20-29,0.0,Male,99.19293,Black,98.92699
12418,DeepFace,20-29,0.0,Male,64.321686,White,70.22375
12419,DeepFace,20-29,0.0,Male,90.470566,White,46.25583
1242,DeepFace,30-39,0.97,Male,99.52124,Black,97.98756
12420,DeepFace,20-29,0.96,Male,81.16415,White,31.003916
12421,DeepFace,30-39,0.92,Female,99.998436,White,92.875244
12422,DeepFace,30-39,0.0,Male,95.966896,Indian,42.291332
12423,DeepFace,30-39,0.0,Male,99.70251,Latino_Hispanic,29.575195
12424,DeepFace,30-39,0.0,Male,99.52955,Black,99.87554
12425,DeepFace,30-39,0.97,Male,97.80348,Latino_Hispanic,26.008543
12426,DeepFace,20-29,0.95,Male,91.104385,White,77.5602
12427,DeepFace,20-29,0.89,Male,99.99355,Asian,52.298153
12428,DeepFace,30-39,0.98,Male,96.47548,Black,54.256668
12429,DeepFace,30-39,0.92,Female,98.749954,White,99.62963
1243,DeepFace,20-29,0.92,Male,95.56461,Latino_Hispanic,50.44601
12430,DeepFace,30-39,0.0,Male,90.02825,White,61.72512
12431,DeepFace,30-39,0.94,Female,99.97413,White,99.727005
12432,DeepFace,20-29,0.0,Male,97.88057,Black,97.33362
12433,DeepFace,30-39,0.95,Male,93.29307,White,59.883034
12434,DeepFace,20-29,0.0,Male,98.55608,Asian,34.089478
12435,DeepFace,30-39,0.0,Male,99.24676,Middle Eastern,42.91073
12436,DeepFace,30-39,0.95,Male,70.08868,Middle Eastern,39.818592
12437,DeepFace,30-39,0.93,Male,89.98939,White,39.110928
12438,DeepFace,30-39,0.92,Male,72.73913,Middle Eastern,46.78708
12439,DeepFace,20-29,0.94,Male,99.99777,Middle Eastern,41.623203
1244,DeepFace,30-39,0.96,Male,99.15865,White,63.928207
12440,DeepFace,30-39,0.96,Male,83.07555,Black,34.83017
12441,DeepFace,40-49,0.93,Male,99.38994,Latino_Hispanic,26.039305
12442,DeepFace,40-49,0.0,Male,97.52738,White,69.00078
12443,DeepFace,30-39,0.0,Female,50.022232,Asian,59.505096
12444,DeepFace,20-29,0.0,Male,99.25841,White,73.14835
12445,DeepFace,30-39,0.0,Male,98.09538,White,49.540108
12446,DeepFace,20-29,0.95,Male,70.69381,Indian,32.391224
12447,DeepFace,20-29,0.94,Male,95.216,Latino_Hispanic,27.815786
12448,DeepFace,30-39,0.99,Male,98.72457,Asian,25.57172
12449,DeepFace,30-39,0.98,Male,87.19797,White,57.88177
1245,DeepFace,30-39,0.96,Male,99.14275,Asian,99.95048
12450,DeepFace,20-29,0.95,Female,85.08791,White,59.15845
12451,DeepFace,30-39,0.0,Male,97.92266,Middle Eastern,35.829422
12452,DeepFace,30-39,0.0,Male,81.80861,Indian,21.88657
12453,DeepFace,30-39,0.92,Male,91.25949,Latino_Hispanic,48.147182
12454,DeepFace,30-39,0.93,Male,97.37922,Asian,82.82872
12455,DeepFace,30-39,0.0,Male,95.4486,Asian,67.18284
12456,DeepFace,30-39,0.92,Female,92.74821,White,88.46044
12457,DeepFace,20-29,0.94,Male,97.40631,Black,63.626278
12458,DeepFace,30-39,0.0,Male,79.42211,Latino_Hispanic,23.902134
12459,DeepFace,30-39,0.94,Male,98.40939,Asian,35.77062
1246,DeepFace,30-39,0.89,Female,99.98026,White,61.367893
12460,DeepFace,20-29,0.0,Male,91.740265,Asian,63.862907
12461,DeepFace,30-39,0.97,Male,99.406685,Latino_Hispanic,34.26707
12462,DeepFace,30-39,0.91,Male,99.983215,Asian,99.93003
12463,DeepFace,30-39,0.97,Male,99.20035,Asian,85.61449
12464,DeepFace,30-39,0.0,Male,97.479195,Indian,38.8918
12465,DeepFace,30-39,0.95,Female,89.78625,White,59.058537
12466,DeepFace,30-39,0.93,Male,99.94165,Latino_Hispanic,31.46731
12467,DeepFace,30-39,0.0,Female,88.272,White,30.621597
12468,DeepFace,20-29,0.92,Male,99.83133,Latino_Hispanic,59.70397
12469,DeepFace,20-29,0.0,Male,96.72558,Black,100.0
1247,DeepFace,20-29,0.92,Male,99.8353,Black,99.80762
12470,DeepFace,30-39,0.92,Female,99.97193,White,99.4679
12471,DeepFace,30-39,0.0,Male,50.119083,White,49.408627
12472,DeepFace,20-29,0.0,Male,99.16802,Asian,27.823101
12473,DeepFace,20-29,0.0,Male,94.838844,Black,96.40068
12474,DeepFace,30-39,0.93,Male,99.1889,Asian,91.02539
12475,DeepFace,20-29,0.94,Male,89.711365,Asian,26.982105
12476,DeepFace,20-29,0.97,Male,98.670876,Asian,76.17938
12477,DeepFace,40-49,0.95,Male,99.67604,Black,65.63409
12478,DeepFace,20-29,0.93,Female,99.5274,Asian,96.45061
12479,DeepFace,20-29,0.0,Male,99.84885,Middle Eastern,28.074211
1248,DeepFace,20-29,0.89,Male,65.45315,White,78.40123
12480,DeepFace,30-39,0.93,Female,88.17149,White,76.25301
12481,DeepFace,30-39,0.89,Female,99.07866,Latino_Hispanic,30.528196
12482,DeepFace,30-39,0.91,Male,82.131386,Asian,73.200775
12483,DeepFace,20-29,0.0,Male,99.86919,White,73.15685
12484,DeepFace,50-59,0.0,Male,99.832184,White,86.406525
12485,DeepFace,20-29,0.96,Male,94.43464,Black,99.99665
12486,DeepFace,30-39,0.0,Male,98.19466,Latino_Hispanic,28.553644
12487,DeepFace,40-49,0.0,Female,89.01038,Latino_Hispanic,48.92736
12488,DeepFace,40-49,0.95,Female,90.13379,Latino_Hispanic,43.82476
12489,DeepFace,30-39,0.0,Male,88.64389,Indian,23.67833
1249,DeepFace,30-39,0.0,Male,84.018555,Asian,31.523281
12490,DeepFace,20-29,0.0,Female,70.64783,White,99.17952
12491,DeepFace,30-39,0.95,Male,50.132458,Asian,66.06674
12492,DeepFace,20-29,0.0,Male,97.468704,Black,40.714973
12493,DeepFace,30-39,0.0,Male,87.47168,Indian,40.23657
12494,DeepFace,40-49,0.0,Male,99.43816,Indian,81.35076
12495,DeepFace,20-29,0.0,Male,99.788216,Black,63.375824
12496,DeepFace,30-39,0.95,Female,98.78357,White,89.20741
12497,DeepFace,30-39,0.97,Male,92.92991,Asian,69.203606
12498,DeepFace,20-29,0.0,Male,95.405815,Black,52.57977
12499,DeepFace,30-39,0.95,Male,80.453995,White,31.70357
125,DeepFace,30-39,0.9,Male,99.147156,White,99.59848
1250,DeepFace,40-49,0.0,Male,87.16365,Black,95.8643
12500,DeepFace,30-39,0.94,Male,70.15935,White,79.05868
12501,DeepFace,30-39,0.96,Female,89.652565,White,91.62278
12502,DeepFace,20-29,0.0,Male,90.20132,Asian,71.80846
12503,DeepFace,30-39,0.95,Male,98.96001,Black,38.988956
12504,DeepFace,20-29,0.91,Female,67.578545,White,96.38511
12505,DeepFace,30-39,0.9,Male,66.98475,White,28.323626
12506,DeepFace,20-29,0.95,Male,99.06551,Asian,64.57764
12507,DeepFace,20-29,0.0,Male,96.820045,Black,99.99953
12508,DeepFace,20-29,0.9,Male,99.61809,Asian,99.99029
12509,DeepFace,20-29,0.92,Male,99.93758,White,55.99693
1251,DeepFace,20-29,0.95,Male,99.96361,Latino_Hispanic,36.445995
12510,DeepFace,30-39,0.0,Male,99.884155,Indian,48.868042
12511,DeepFace,40-49,0.0,Male,92.21825,White,89.423744
12512,DeepFace,30-39,0.93,Female,74.142456,White,71.90797
12513,DeepFace,20-29,0.91,Male,95.68181,White,92.22337
12514,DeepFace,30-39,0.96,Male,75.7519,Asian,26.100954
12515,DeepFace,20-29,0.96,Male,99.7605,Asian,38.794598
12516,DeepFace,20-29,0.0,Male,97.267075,White,88.9119
12517,DeepFace,30-39,0.95,Male,97.8978,Asian,99.864746
12518,DeepFace,20-29,0.97,Male,97.005165,Asian,48.130974
12519,DeepFace,30-39,0.0,Male,94.60839,Black,99.68375
1252,DeepFace,30-39,0.94,Male,82.07375,White,66.38065
12520,DeepFace,30-39,0.0,Male,89.3618,Black,99.63057
12521,DeepFace,30-39,0.93,Male,99.08089,White,77.92096
12522,DeepFace,30-39,0.0,Male,59.38096,Black,33.25729
12523,DeepFace,30-39,0.0,Female,90.112854,Asian,74.80977
12524,DeepFace,40-49,0.95,Male,99.99407,Asian,36.649994
12525,DeepFace,30-39,0.0,Male,99.61915,Black,46.023388
12526,DeepFace,40-49,0.0,Male,96.487816,White,89.09926
12527,DeepFace,20-29,0.0,Male,97.316475,White,62.355434
12528,DeepFace,30-39,0.92,Male,80.06334,Latino_Hispanic,23.37885
12529,DeepFace,20-29,0.96,Male,97.3064,Asian,99.63277
1253,DeepFace,40-49,0.98,Male,96.85932,Black,24.039944
12530,DeepFace,30-39,0.96,Male,62.22654,Black,100.0
12531,DeepFace,30-39,0.97,Male,97.8334,Black,98.778
12532,DeepFace,30-39,0.93,Male,98.48517,Indian,72.54458
12533,DeepFace,30-39,0.89,Female,92.82279,Middle Eastern,43.61336
12534,DeepFace,30-39,0.93,Male,59.23156,White,47.76651
12535,DeepFace,30-39,0.93,Male,68.28979,Latino_Hispanic,23.466507
12536,DeepFace,20-29,0.92,Male,99.932014,Asian,99.80565
12537,DeepFace,20-29,0.0,Male,98.884415,Indian,44.804123
12538,DeepFace,30-39,0.94,Male,97.35874,Black,25.953976
12539,DeepFace,30-39,0.94,Male,99.09003,Middle Eastern,72.954285
1254,DeepFace,20-29,0.94,Male,80.58888,Latino_Hispanic,32.91931
12540,DeepFace,20-29,0.93,Male,86.57723,Middle Eastern,87.75078
12541,DeepFace,30-39,0.93,Male,99.31122,Asian,89.15647
12542,DeepFace,30-39,0.0,Male,94.41171,Asian,33.739716
12543,DeepFace,20-29,0.0,Male,99.98184,Indian,33.990486
12544,DeepFace,30-39,0.92,Male,99.702126,Black,49.322727
12545,DeepFace,20-29,0.92,Male,65.96118,Asian,74.63868
12546,DeepFace,30-39,0.96,Female,98.67563,White,97.58389
12547,DeepFace,30-39,0.93,Male,99.99958,White,39.63726
12548,DeepFace,40-49,0.0,Male,94.408104,Latino_Hispanic,20.867947
12549,DeepFace,30-39,0.0,Male,96.49523,Black,38.53641
1255,DeepFace,40-49,0.97,Male,99.8626,White,40.068184
12550,DeepFace,30-39,0.94,Male,99.90681,Black,100.0
12551,DeepFace,30-39,0.95,Female,99.96221,Middle Eastern,29.909681
12552,DeepFace,40-49,0.96,Male,90.59883,Latino_Hispanic,27.726799
12553,DeepFace,30-39,1.01,Male,94.66026,Latino_Hispanic,35.427025
12554,DeepFace,30-39,0.0,Female,79.901375,White,75.24513
12555,DeepFace,30-39,0.0,Male,90.761734,White,36.031143
12556,DeepFace,30-39,1.0,Male,65.09575,White,95.42306
12557,DeepFace,30-39,0.91,Male,99.64999,White,50.130653
12558,DeepFace,30-39,0.0,Male,87.3411,Black,98.87899
