image_id,model,age,age_confidence,gender,gender_confidence,race,race_confidence
12472,Facellm,30-39,0.9,Male,0.9,White,0.9
12473,Facellm,30-39,0.9,Female,0.9,Black,0.9
12474,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12475,Facellm,10-19,0.8,Male,0.8,Asian,0.8
12476,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12477,Facellm,30-39,0.8,Male,0.8,Indian,0.8
12478,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12479,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
1248,Facellm,10-19,0.9,Female,0.9,White,0.9
12480,Facellm,0-2,0.5,Female,0.5,Asian,0.5
12481,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
12482,Facellm,10-19,0.5,Female,0.5,Asian,0.5
12483,Facellm,10-19,0.9,Female,0.9,White,0.9
12484,Facellm,60-69,0.9,Male,0.9,White,0.9
12485,Facellm,10-19,0.8,Female,0.8,Black,0.8
12486,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
12487,Facellm,30-39,0.9,Female,0.9,White,0.9
12488,Facellm,30-39,0.9,Female,0.9,White,0.9
12489,Facellm,10-19,0.8,Female,0.8,Indian,0.8
1249,Facellm,60-69,0.8,Female,0.8,White,0.8
12490,Facellm,10-19,0.8,Female,0.8,White,0.8
12491,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12492,Facellm,30-39,0.8,Female,0.8,Black,0.8
12493,Facellm,10-19,0.5,Female,0.5,Middle Eastern,0.5
12494,Facellm,30-39,0.8,Male,0.8,Indian,0.8
12495,Facellm,10-19,0.9,Male,0.9,White,0.9
12496,Facellm,30-39,0.9,Female,0.9,White,0.9
12497,Facellm,10-19,0.9,Female,0.9,White,0.9
12498,Facellm,10-19,0.8,Female,0.8,Black,0.8
12499,Facellm,10-19,0.5,Female,0.5,Indian,0.5
125,Facellm,30-39,0.9,Male,0.9,White,0.9
1250,Facellm,30-39,0.8,Female,0.8,Black,0.8
12500,Facellm,30-39,0.9,Female,0.9,White,0.9
12501,Facellm,10-19,0.9,Female,0.9,White,0.9
12502,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12503,Facellm,30-39,0.9,Male,0.9,Indian,0.9
12504,Facellm,10-19,0.9,Female,0.9,White,0.9
12505,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12506,Facellm,10-19,0.5,Female,0.5,Black,0.5
12507,Facellm,10-19,0.9,Male,0.9,Black,0.9
12508,Facellm,10-19,0.9,Male,0.9,Asian,0.9
12509,Facellm,10-19,0.9,Male,0.9,White,0.9
1251,Facellm,10-19,0.9,Male,0.9,Indian,0.9
12510,Facellm,30-39,0.8,Male,0.8,Black,0.8
12511,Facellm,30-39,0.9,Female,0.9,White,0.9
12512,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
12513,Facellm,10-19,0.9,Male,0.9,White,0.9
12514,Facellm,10-19,0.8,Female,0.8,Black,0.8
12515,Facellm,10-19,0.5,Female,0.5,Asian,0.5
12516,Facellm,30-39,0.9,Male,0.9,White,0.9
12517,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12518,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12519,Facellm,10-19,0.8,Male,0.8,Black,0.8
1252,Facellm,10-19,0.9,Female,0.9,White,0.9
12520,Facellm,10-19,0.0,Female,0.0,Black,0.0
12521,Facellm,30-39,0.9,Male,0.9,White,0.9
12522,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
12523,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12524,Facellm,30-39,0.9,Male,0.9,White,0.9
12525,Facellm,10-19,0.9,Male,0.9,White,0.9
12526,Facellm,60-69,0.9,Male,0.9,White,0.9
12527,Facellm,30-39,0.9,Male,0.9,White,0.9
12528,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12529,Facellm,0-2,0.0,Female,0.0,Asian,0.0
1253,Facellm,30-39,0.9,Male,0.9,White,0.9
12530,Facellm,10-19,0.9,Female,0.9,Black,0.9
12531,Facellm,0-2,1.0,Female,0.0,Black,1.0
12532,Facellm,10-19,0.8,Male,0.8,Indian,0.8
12533,Facellm,10-19,0.9,Female,0.9,White,0.9
12534,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12535,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
12536,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12537,Facellm,10-19,0.8,Female,0.8,Indian,0.8
12538,Facellm,30-39,0.8,Male,0.8,Black,0.8
12539,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
1254,Facellm,10-19,0.9,Female,0.9,White,0.9
12540,Facellm,0-2,0.9,Female,0.9,White,0.9
12541,Facellm,30-39,0.9,Female,0.9,Asian,0.9
12542,Facellm,10-19,0.8,Male,0.8,Black,0.8
12543,Facellm,10-19,0.9,Male,0.9,Indian,0.9
12544,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12545,Facellm,30-39,0.9,Female,0.9,Asian,0.9
12546,Facellm,10-19,0.9,Female,0.9,White,0.9
12547,Facellm,30-39,0.9,Male,0.9,White,0.9
12548,Facellm,30-39,0.9,Female,0.9,White,0.9
12549,Facellm,30-39,0.9,Male,0.9,White,0.9
1255,Facellm,30-39,0.9,Male,0.9,White,0.9
12550,Facellm,30-39,0.8,Male,0.8,Black,0.8
12551,Facellm,30-39,0.8,Female,0.8,Indian,0.8
12552,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
12553,Facellm,30-39,0.9,Female,0.9,White,0.9
12554,Facellm,30-39,0.8,Female,0.8,White,0.8
12555,Facellm,10-19,0.9,Female,0.9,White,0.9
12556,Facellm,30-39,0.9,Female,0.9,White,0.9
12557,Facellm,30-39,0.9,Male,0.9,White,0.9
12558,Facellm,30-39,0.8,Male,0.8,Black,0.8
12559,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1256,Facellm,30-39,0.8,Female,0.8,Indian,0.8
12560,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12561,Facellm,30-39,0.9,Male,0.9,White,0.9
12562,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12563,Facellm,10-19,0.9,Female,0.9,White,0.9
12564,Facellm,10-19,0.8,Female,0.8,Black,0.8
12565,Facellm,30-39,0.8,Male,0.8,Indian,0.8
12566,Facellm,30-39,0.9,Male,0.9,White,0.9
12567,Facellm,30-39,0.8,Female,0.8,Black,0.8
12568,Facellm,30-39,0.9,Male,0.9,White,0.9
12569,Facellm,10-19,0.8,Female,0.8,Asian,0.8
1257,Facellm,10-19,0.9,Female,0.9,Indian,0.9
12570,Facellm,30-39,0.9,Female,0.9,White,0.9
12571,Facellm,10-19,0.9,Male,0.9,White,0.9
12572,Facellm,10-19,0.9,Male,0.9,Asian,0.9
12573,Facellm,0-2,0.5,Female,0.5,White,0.5
12574,Facellm,10-19,0.8,Female,0.8,Black,0.8
12575,Facellm,10-19,0.9,Male,0.9,Asian,0.9
12576,Facellm,10-19,0.8,Female,0.8,Black,0.8
12577,Facellm,30-39,0.9,Male,0.9,White,0.9
12578,Facellm,10-19,0.9,Male,0.9,Asian,0.9
12579,Facellm,60-69,0.9,Female,0.9,White,0.9
1258,Facellm,30-39,0.8,Male,0.8,Black,0.8
12580,Facellm,10-19,0.8,Female,0.8,Indian,0.8
12581,Facellm,30-39,0.9,Female,0.9,White,0.9
12582,Facellm,10-19,0.9,Male,0.9,White,0.9
12583,Facellm,30-39,0.8,Female,0.8,Black,0.8
12584,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12585,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
12586,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12587,Facellm,10-19,0.8,Female,0.8,Middle Eastern,0.8
12588,Facellm,10-19,0.8,Female,0.8,Black,0.8
12589,Facellm,10-19,0.9,Female,0.9,White,0.9
1259,Facellm,30-39,0.8,Female,0.8,Black,0.8
12590,Facellm,30-39,0.8,Female,0.8,Black,0.8
12591,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12592,Facellm,10-19,0.8,Female,0.8,White,0.8
12593,Facellm,30-39,0.9,Male,0.9,White,0.9
12594,Facellm,30-39,0.9,Male,0.9,Asian,0.9
12595,Facellm,10-19,0.9,Male,0.9,White,0.9
12596,Facellm,60-69,0.9,Male,0.9,White,0.9
12597,Facellm,10-19,0.9,Male,0.9,White,0.9
12598,Facellm,30-39,0.9,Male,0.9,White,0.9
12599,Facellm,10-19,0.9,Female,0.9,White,0.9
126,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1260,Facellm,30-39,0.9,Male,0.9,Asian,0.9
12600,Facellm,60-69,0.9,Male,0.9,Black,0.9
12601,Facellm,10-19,0.9,Female,0.9,White,0.9
12602,Facellm,10-19,0.5,Female,0.5,Black,0.5
12603,Facellm,10-19,0.9,Female,0.9,White,0.9
12604,Facellm,30-39,0.9,Male,0.9,White,0.9
12605,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12606,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12607,Facellm,10-19,0.9,Female,0.9,Indian,0.9
12608,Facellm,0-2,1.0,Female,0.0,Asian,1.0
12609,Facellm,30-39,0.9,Male,0.9,Asian,0.9
1261,Facellm,0-2,1.0,Female,0.0,Indian,1.0
12610,Facellm,30-39,0.8,Male,0.8,Black,0.8
12611,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12612,Facellm,10-19,0.9,Female,0.9,White,0.9
12613,Facellm,30-39,0.8,Female,0.8,Indian,0.8
12614,Facellm,70+,1.0,Female,0.0,Indian,1.0
12615,Facellm,10-19,0.9,Female,0.9,White,0.9
12616,Facellm,10-19,0.8,Female,0.8,Black,0.8
12617,Facellm,30-39,0.9,Female,0.9,Indian,0.9
12618,Facellm,30-39,0.9,Male,0.9,Latino_Hispanic,0.9
12619,Facellm,10-19,0.8,Female,0.8,Asian,0.8
1262,Facellm,30-39,0.8,Female,0.8,Black,0.8
12620,Facellm,30-39,0.9,Male,0.9,Asian,0.9
12621,Facellm,30-39,0.9,Female,0.9,White,0.9
12622,Facellm,0-2,0.0,Female,0.0,Black,0.0
12623,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12624,Facellm,10-19,0.5,Female,0.5,Asian,0.5
12625,Facellm,10-19,0.9,Female,0.9,White,0.9
12626,Facellm,0-2,0.0,Female,0.0,Asian,0.0
12627,Facellm,30-39,0.9,Male,0.9,White,0.9
12628,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12629,Facellm,30-39,0.8,Male,0.8,Asian,0.8
1263,Facellm,30-39,0.8,Female,0.8,Indian,0.8
12630,Facellm,30-39,0.9,Male,0.9,White,0.9
12631,Facellm,10-19,0.9,Female,0.9,White,0.9
12632,Facellm,0-2,0.9,Male,0.9,White,0.9
12633,Facellm,70+,1.0,Female,0.0,Asian,1.0
12634,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12635,Facellm,30-39,0.9,Male,0.9,Indian,0.9
12636,Facellm,70+,1.0,Female,0.0,Indian,1.0
12637,Facellm,10-19,0.5,Female,0.5,Black,0.5
12638,Facellm,10-19,0.8,Female,0.8,Middle Eastern,0.8
12639,Facellm,0-2,1.0,Female,0.0,Asian,1.0
1264,Facellm,0-2,0.0,Female,0.0,White,0.0
12640,Facellm,30-39,0.9,Male,0.9,White,0.9
12641,Facellm,30-39,0.9,Male,0.9,White,0.9
12642,Facellm,30-39,0.9,Male,0.9,Asian,0.9
12643,Facellm,10-19,0.9,Male,0.9,White,0.9
12644,Facellm,30-39,0.9,Female,0.9,White,0.9
12645,Facellm,30-39,0.9,Male,0.9,White,0.9
12646,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
12647,Facellm,10-19,0.9,Male,0.9,White,0.9
12648,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12649,Facellm,30-39,0.9,Female,0.9,White,0.9
1265,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12650,Facellm,0-2,0.5,Female,0.5,Asian,0.5
12651,Facellm,10-19,0.8,Female,0.8,Black,0.8
12652,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12653,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
12654,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
12655,Facellm,30-39,0.8,Male,0.8,Black,0.8
12656,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12657,Facellm,30-39,0.9,Female,0.9,White,0.9
12658,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12659,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1266,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12660,Facellm,10-19,0.8,Male,0.8,Asian,0.8
12661,Facellm,10-19,0.9,Female,0.9,White,0.9
12662,Facellm,30-39,0.9,Male,0.9,Indian,0.9
12663,Facellm,0-2,0.8,Female,0.8,Asian,0.8
12664,Facellm,10-19,1.0,Female,0.0,Indian,1.0
12665,Facellm,10-19,0.9,Female,0.9,White,0.9
12666,Facellm,10-19,0.9,Female,0.9,White,0.9
12667,Facellm,0-2,0.0,Female,0.0,Asian,0.0
12668,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12669,Facellm,10-19,0.8,Male,0.8,Black,0.8
1267,Facellm,10-19,0.5,Female,0.5,Black,0.5
12670,Facellm,10-19,0.9,Male,0.9,Latino_Hispanic,0.9
12671,Facellm,0-2,0.5,Female,0.5,Asian,0.5
12672,Facellm,0-2,0.5,Female,0.5,Asian,0.5
12673,Facellm,30-39,0.8,Male,0.8,Black,0.8
12674,Facellm,30-39,0.9,Male,0.9,White,0.9
12675,Facellm,10-19,0.5,Female,0.5,Indian,0.5
12676,Facellm,0-2,0.0,Female,0.0,Asian,0.0
12677,Facellm,30-39,0.8,Female,0.8,Black,0.8
12678,Facellm,30-39,0.8,Male,0.8,Black,0.8
12679,Facellm,10-19,1.0,Female,0.0,Indian,1.0
1268,Facellm,10-19,0.8,Female,0.8,Black,0.8
12680,Facellm,30-39,0.9,Male,0.9,Black,0.9
12681,Facellm,30-39,0.8,Female,0.8,Black,0.8
12682,Facellm,30-39,0.9,Male,0.9,White,0.9
12683,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
12684,Facellm,10-19,1.0,Female,0.0,Indian,1.0
12685,Facellm,10-19,0.9,Male,0.9,Asian,0.9
12686,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12687,Facellm,30-39,0.9,Male,0.9,White,0.9
12688,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12689,Facellm,10-19,0.9,Male,0.9,Black,0.9
1269,Facellm,10-19,0.9,Female,0.9,White,0.9
12690,Facellm,10-19,0.9,Female,0.9,White,0.9
12691,Facellm,10-19,0.9,Female,0.9,White,0.9
12692,Facellm,10-19,0.9,Female,0.9,White,0.9
12693,Facellm,30-39,0.9,Male,0.9,Indian,0.9
12694,Facellm,30-39,0.9,Male,0.9,White,0.9
12695,Facellm,30-39,0.8,Female,0.8,Indian,0.8
12696,Facellm,0-2,0.5,Female,0.5,Asian,0.5
12697,Facellm,10-19,0.8,Female,0.8,Black,0.8
12698,Facellm,10-19,0.9,Male,0.9,Asian,0.9
